tenure month,loan fee,loan,mobile transactions,mobile transactions value,mobile services,app users,TOTAL_INFLOW,SALARY_STATUS,TOTAL_OUTFLOW,age,gender,is_default
1,2.7,13399.36,11,26000,4,0,531159,1,491395,41,M,N
1,2.7,9984,11,26000,4,0,531159,1,491395,41,M,N
28,10.9,57900,14,302000,4,1,1278203,1,802375,34,M,N
28,10.9,57900,15,327000,5,0,779977,1,969560,30,F,Y
28,10.9,72375,5,49000,2,0,57900,0,63050,25,F,Y
14,7.8,69625,3,8000,1,0,55700,0,58700,31,F,N
14,7.8,3342,0,0,0,0,0,0,0,28,M,Y
28,10.9,18528,11,1095000,2,0,2157631,1,3224802,31,M,N
14,7.8,13479.4,8,50000,2,0,93196,0,81792,30,M,Y
21,9.6,57000,3,0,1,0,250600,0,1302442,33,M,Y
28,10.9,11580,0,0,0,0,130000,0,34202,41,M,Y
28,10.9,72375,11,123500,4,0,87900,0,882850,23,F,Y
5,4.7,162336,32,210000,6,1,1874084,0,1839367,52,M,Y
21,9.6,110580,9,12427.8,3,0,238517,0,250920,29,M,N
21,9.6,22800,12,95000,2,0,522800,0,518600,51,M,Y
2,4.7,2739.6336,2,2000,2,0,3420,0,121270,32,M,Y
28,10.9,2316,1,0,1,0,1158,0,658,30,M,Y
7,6.6,10960,0,0,0,0,0,0,0,51,M,Y
21,9.6,29640,11,373000,6,0,1966240,1,1930400,24,M,N
28,10.9,15401.4,10,17300,2,0,415988,1,249836,26,M,N
28,10.9,14011.8,10,17300,2,0,415988,1,249836,26,M,N
14,7.8,11140,17,201000,4,0,367639,1,545892,34,M,Y
2,4.7,19666.3015,22,2508000,6,0,5128698,0,4733878,38,M,Y
28,10.9,57900,5,25000,3,1,87900,0,49200,37,M,N
2,4.7,1630.6651,31,687500,6,1,1737699,1,987315,31,M,Y
21,9.6,18240,2,0,1,0,0,0,45100,38,M,Y
14,7.8,86892,26,622000,10,1,781352,0,779385,34,M,N
28,10.9,12738,3,235000,3,1,344692,1,366450,28,M,N
28,10.9,17370,64,59000,5,1,54740,0,157205,25,F,N
21,9.6,22800,9,300000,3,0,659516,1,661450,36,M,Y
28,10.9,23160,0,0,0,0,200230,1,199500,28,M,N
2,4.7,19016.6798,14,800000,3,1,1144016,1,835400,42,M,N
7,6.6,18632,15,31200,3,0,115507,0,116294,22,M,N
7,6.6,17536,15,31200,3,0,115507,0,116294,22,M,N
28,10.9,45162,9,6500,2,0,282284,0,282284,26,F,N
21,9.6,11400,15,352000,3,0,306400,1,448750,33,F,N
2,4.7,10038.7728,8,50000,3,0,85000,0,92050,20,M,Y
2,4.7,1866.8747,2,14500,2,0,252000,0,18100,26,M,Y
21,9.6,2280,11,43500,4,1,413000,1,318015,28,M,Y
2,4.7,1954.5682,11,43500,4,1,413000,1,318015,28,M,Y
2,4.7,10647.96,1,40000,1,0,124000,0,48483,29,M,N
2,4.7,12764.5117,1,40000,1,0,124000,0,48483,29,M,N
2,4.7,3607.6079,1,40000,1,0,124000,0,48483,29,M,N
2,4.7,390.0122,40,1746500,4,0,43582635,0,45921361,29,M,Y
2,4.7,959.9504,0,0,0,0,3530000,0,3528900,25,F,Y
21,9.6,26220,24,20500,3,1,1883745,1,2146132,31,M,N
21,9.6,13794,17,1266000,4,0,2728016,1,2784686,38,M,N
28,10.9,30629.1,4,36000,3,0,221600,0,154020,46,M,Y
28,10.9,112326,3,1500,2,0,127980,0,128730,45,M,N
2,4.7,32714.0789,107,16545766,7,0,34347000,0,34474637,39,M,N
2,4.7,9046.9853,7,62000,3,0,167946,1,149968,29,F,Y
21,9.6,88920,11,525000,3,0,996250,1,871614,32,M,Y
21,9.6,22800,49,3234500,5,0,3010000,0,7093090,25,M,Y
28,10.9,72375,23,770200,6,0,4300900,0,4888123,53,M,N
28,10.9,52110,7,3500,2,0,23540,0,35778,25,M,Y
21,9.6,12540,5,28000,2,0,1746513,1,1665740,31,M,Y
21,9.6,70680,27,2932800,6,0,6813154,1,9620427,43,M,N
7,6.6,17536,2,780000,2,0,797002,0,797003,35,M,N
7,6.6,14248,3,0,1,0,368320,0,354736,44,F,N
21,9.6,26220,9,149500,3,0,549594,1,513060,37,M,Y
21,9.6,12540,8,213000,6,0,1347400,0,1244916,32,M,Y
28,10.9,11580,4,17500,2,0,447539,1,466550,33,F,N
28,10.9,28950,4,17500,2,0,447539,1,466550,33,F,Y
27,10.9,11580,30,277200,7,1,723187,1,594118,25,M,Y
28,10.9,90468.75,15,60000,3,1,288849,0,360995,29,F,Y
21,9.6,16644,3,0,1,0,80238,0,78313,56,M,N
28,10.9,11580,0,0,0,0,15500,0,83300,22,M,N
14,7.8,14482,6,325500,3,0,755906,1,865810,32,M,Y
28,10.9,13648.188,19,6500,3,1,1072192,1,1015353,35,M,Y
14,7.8,11140,0,0,0,0,0,0,0,39,M,N
21,9.6,16767.12,36,624500,6,0,700020,0,1109389,25,M,Y
21,9.6,11742,36,624500,6,0,700020,0,1109389,25,M,Y
2,4.7,2883.6,36,624500,6,0,700020,0,1109389,25,M,N
28,10.9,14011.8,4,30000,2,0,1188644,1,898979,32,M,N
7,6.6,12056,4,30000,2,0,1188644,1,898979,32,M,Y
28,10.9,11580,0,0,0,0,481078,1,481079,26,M,N
28,10.9,12251.64,9,0,1,1,217072,1,239129,29,F,N
28,10.9,18528,0,0,0,0,242116,1,242116,35,F,N
2,4.7,15025.991,32,4685608.47,5,1,3149832,1,4934384,30,M,Y
28,10.9,12738,2,8000,2,0,11580,0,11380,24,M,N
21,9.6,88920,5,26150,3,0,532085,1,592563,26,M,Y
21,9.6,71250,4,45000,2,0,117400,0,374100,25,M,Y
20,9.6,15173.4,13,635000,2,0,1435178,1,1248192,38,M,N
5,4.7,160200,25,1055000,6,0,1382148,0,1513603,42,M,Y
7,6.6,164400,25,1055000,6,0,1382148,0,1513603,42,M,Y
14,7.8,13368,9,28900,5,0,133394,0,108809,33,F,N
21,9.6,57000,0,0,0,0,0,0,0,41,M,N
14,7.8,16710,0,0,0,0,0,0,0,31,M,N
21,9.6,17100,28,192700,6,0,656278,1,720621,32,M,Y
21,9.6,28842,5,22000,2,0,375080,0,224174,52,F,N
2,4.7,5252.1143,1,1500,1,0,367862,1,361750,36,F,N
28,10.9,23160,2,52500,1,0,1023371,1,617692,26,M,Y
21,9.6,15162,27,96000,5,0,2223537,1,1932005,40,M,Y
1,2.7,10400,0,0,0,0,0,0,0,33,M,N
2,4.7,10612.5878,2,341000,2,0,705600,1,350665,24,M,Y
21,9.6,11400,0,0,0,0,300000,1,299500,35,M,N
28,10.9,57900,6,27500,3,0,50000,0,185065,44,M,Y
21,9.6,173280,28,605000,8,0,1247133,1,1042436,45,F,N
1,2.7,158080,28,605000,8,0,1247133,1,1042436,45,F,N
1,2.7,158080,28,605000,8,0,1247133,1,1042436,45,F,N
1,2.7,126880,28,605000,8,0,1247133,1,1042436,45,F,N
1,2.7,100880,28,605000,8,0,1247133,1,1042436,45,F,Y
1,2.7,81120,28,605000,8,0,1247133,1,1042436,45,F,Y
14,7.8,22280,5,48000,4,0,100000,0,140800,35,F,N
14,7.8,22280,6,144000,2,0,599499,1,599510,31,F,N
14,7.8,11140,3,24000,2,0,535597,1,535050,25,M,Y
7,6.6,41648,18,171000,3,0,501769,1,400534,45,M,N
21,9.6,11400,18,171000,3,0,501769,1,400534,45,M,N
21,9.6,88920,11,172000,3,1,406340,0,377180,26,F,Y
5,4.7,17088,12,81500,2,0,363950,0,445710,48,M,N
21,9.6,22800,7,20000,3,0,470400,0,270050,37,M,Y
2,4.7,10136.388,2,6500,2,0,621000,1,620871,31,F,N
7,6.6,13152,25,347500,6,0,486964,0,455808,24,M,Y
2,4.7,3828.5771,25,347500,6,0,486964,0,455808,24,M,N
2,4.7,7243.6566,7,90000,3,0,410029,0,491000,35,M,N
14,7.8,87031.25,4,0,1,0,203250,0,199500,49,F,N
7,6.6,4164.8,18,1569700,6,0,939426,0,935269,33,F,N
14,7.8,33420,0,0,0,0,0,0,1800,46,M,Y
14,7.8,69625,4,640000,3,0,122000,0,1077755,33,F,Y
28,10.9,141357.06,8,272000,3,0,694854,0,678254,30,M,Y
5,4.7,103596,8,272000,3,0,694854,0,678254,30,M,Y
28,10.9,26634,12,28500,4,1,362660,1,185220,27,M,Y
2,4.7,22678.0615,0,0,0,0,154669,1,69004,27,M,Y
2,4.7,1898.5516,10,88000,3,1,1517943,0,1626759,30,M,Y
14,7.8,8912,2,11000,2,0,1270680,0,1304767,42,F,Y
28,10.9,18649.59,89,92000,8,1,307801,0,259650,23,M,Y
2,4.7,4349.964,3,858000,3,0,1336946,1,1336070,36,M,Y
14,7.8,22280,16,825000,2,0,850000,0,882600,52,M,N
28,10.9,141357.06,29,36000,3,1,5477107,1,4618654,34,M,N
14,7.8,11140,7,0,1,0,29960,0,25120,45,M,Y
2,4.7,13598.278,30,264500,6,1,317971,1,332285,33,M,N
21,9.6,57000,2,20000,2,0,0,0,24900,29,F,N
21,9.6,70680,6,207000,2,0,240364,1,287165,28,F,N
28,10.9,46320,176,666050,7,1,1128750,1,1317331,28,M,Y
28,10.9,46320,6,136000,2,0,377000,0,266900,43,M,N
2,4.7,4757.0322,19,966847.46,4,0,1002120,0,1133929,31,M,N
2,4.7,4357.44,12,277850,2,0,990179,0,921105,24,F,N
2,4.7,1556.8022,12,277850,2,0,990179,0,921105,24,F,N
2,4.7,4748.4989,12,277850,2,0,990179,0,921105,24,F,N
7,6.6,12056,0,0,0,0,80000,0,77675,52,M,N
7,6.6,10960,0,0,0,0,80000,0,77675,52,M,N
21,9.6,71250,4,19000,2,0,1000000,0,967815,30,M,N
5,4.7,53400,49,3121000,7,1,3500000,0,3516918,34,M,N
21,9.6,57000,72,260500,3,0,30000,0,429800,27,M,Y
5,4.7,83437.5,20,249500,6,0,5642150,0,4285198,27,M,Y
14,7.8,33420,7,0,1,1,295364,0,272186,27,M,N
28,10.9,113078.7,15,102500,4,1,823172,0,1024944,24,M,N
5,4.7,96120,15,102500,4,1,823172,0,1024944,24,M,Y
5,4.7,21360,21,455500,6,0,1800000,0,1818756,27,M,Y
21,9.6,11400,0,0,0,0,0,0,0,27,M,N
5,4.7,162336,22,42500,6,1,531700,0,549660,34,M,N
1,2.7,158080,22,42500,6,1,531700,0,549660,34,M,N
1,2.7,126952.8,22,42500,6,1,531700,0,549660,34,M,N
1,2.7,100880,22,42500,6,1,531700,0,549660,34,M,Y
1,2.7,81120,22,42500,6,1,531700,0,549660,34,M,Y
14,7.8,8912,0,0,0,0,0,0,0,25,M,N
21,9.6,11400,20,39000,3,1,468720,1,502569,27,M,N
28,10.9,72375,2,27500,2,0,34200,0,33750,40,F,Y
28,10.9,57900,22,518000,6,1,538600,0,541600,37,M,Y
28,10.9,26634,14,600000,5,1,972800,1,1023670,32,M,N
21,9.6,11970,1,5000,1,0,6840,0,6590,27,M,Y
14,7.8,17824,5,1500,2,0,209512,0,209613,29,F,N
14,7.8,77980,15,920694.92,4,0,2843700,1,1511995,42,M,N
21,9.6,71250,7,8500,3,0,115000,0,114800,30,M,N
14,7.8,133680,48,2110000,3,0,7693542,0,8513999,49,M,N
21,9.6,71250,3,0,1,0,702000,0,693665,53,F,N
7,6.6,17536,30,80000,5,0,335900,0,356932,43,F,N
21,9.6,11400,25,303500,7,0,286560,0,310850,33,M,Y
2,4.7,7079.3234,1,0,1,0,950800,1,958800,31,M,N
28,10.9,5095.2,10,293000,3,0,1138997,1,1140188,26,M,N
21,9.6,89062.5,12,100000,2,0,920539,0,711718,37,M,N
2,4.7,3505.0372,0,0,0,0,0,0,0,32,F,Y
28,10.9,9264,5,5500,4,0,11580,0,51403,28,M,N
21,9.6,29640,50,18008.47,5,1,1949841,1,5601304,31,M,N
21,9.6,111327.84,5,0,1,0,388125,0,471713,34,F,Y
28,10.9,90324,9,66000,3,0,369480,0,512080,35,F,Y
2,4.7,8561.1628,0,0,0,0,439733,1,516600,38,M,Y
28,10.9,71796,15,63000,2,1,740530,1,464480,34,M,Y
21,9.6,34200,5,462000,3,0,590000,0,792091,31,F,Y
14,7.8,86892,33,2723500,7,0,4465400,0,4167620,33,M,Y
2,4.7,26581.42,124,43818076.23,6,1,43027114,0,44430307,36,M,Y
7,6.6,54800,16,280000,3,0,26424400,0,24052200,33,M,N
5,4.7,5340,4,0,1,0,130000,1,165450,27,M,N
5,4.7,10680,7,10000,3,0,0,0,317900,32,M,N
5,4.7,10680,10,116000,2,0,850000,0,1216860,51,M,N
28,10.9,27792,2,7000,2,0,663416,1,663368,37,M,Y
2,4.7,1067.0495,2,7000,2,0,663416,1,663368,37,M,N
5,4.7,11748,4,20000,2,0,48496,0,61956,28,M,Y
21,9.6,11400,3,634000,3,0,1307158,1,1286500,37,M,N
21,9.6,70680,3,50000,2,0,57000,0,61300,39,M,N
21,9.6,68400,2,26000,2,0,104200,0,134060,29,M,Y
2,4.7,2822.6706,4,18000,2,0,133140,1,135078,43,F,Y
28,10.9,23160,97,1028000,7,1,941741,1,1135420,30,M,Y
28,10.9,46320,20,2209500,3,0,4000000,0,3627791,51,M,N
20,9.6,22800,0,0,0,0,0,0,0,22,M,N
28,10.9,19686,8,15000,2,0,48870,0,47647,21,M,Y
14,7.8,9803.2,2,6000,2,0,544597,1,511971,30,M,Y
28,10.9,26634,7,857696,4,0,1019482,1,903444,27,M,Y
21,9.6,5700,9,66043.9,4,0,144000,0,145845,36,M,Y
21,9.6,68400,25,254000,8,1,357900,0,372296,27,M,Y
28,10.9,9264,2,5000,2,0,0,0,8361,27,M,Y
1,2.7,26000,2,50000,2,0,164800,0,165000,42,M,Y
1,2.7,20800,2,50000,2,0,164800,0,165000,42,M,N
1,2.7,32500,2,50000,2,0,164800,0,165000,42,M,Y
28,10.9,12738,1,0,1,0,6500,0,11580,32,M,N
14,7.8,22280,14,796000,2,0,1133966,1,832312,54,M,N
14,7.8,66840,16,10079508.47,6,0,14280130,0,17980704,53,M,N
21,9.6,13794,10,0,1,0,123654,1,83604,24,F,Y
28,10.9,30108,3,20000,2,0,549048,1,548326,33,M,Y
21,9.6,9120,1,8000,1,0,10026,0,10826,22,M,N
21,9.6,12540,0,0,0,0,439359,0,698357,57,M,Y
14,7.8,53472,18,1000,2,0,1952073,0,2039096,44,F,N
28,10.9,13896,3,25000,2,0,40238,0,40139,21,M,N
28,10.9,11580,0,0,0,0,350000,0,347000,31,M,Y
7,6.6,54800,2,27000,1,0,3070000,0,1623343,31,M,N
2,4.7,4251.5051,4,20000,2,0,436652,1,578600,43,F,N
14,7.8,13368,3,1000,3,0,197940,0,197840,53,M,Y
28,10.9,46320,0,0,0,0,10179050,0,10119306,37,M,N
2,4.7,4172.9964,22,857500,4,0,888000,0,901300,31,M,Y
28,10.9,34740,22,857500,4,0,888000,0,901300,31,M,Y
21,9.6,11400,2,5000,2,0,450140,0,455306,30,F,N
14,7.8,169885,7,0,1,0,1307560,0,1307740,42,M,N
7,6.6,167140,7,0,1,0,1307560,0,1307740,42,M,Y
7,6.6,85488,13,0,1,0,201325,0,183418,35,M,N
28,10.9,173700,28,1440000,4,1,4571026,0,2269108,33,M,Y
2,4.7,14718.4604,3,0,1,0,782530,1,505900,31,F,Y
21,9.6,36480,2,70000,2,0,1800600,0,2640088,46,M,Y
2,4.7,3830.0189,2,1000,2,0,111400,1,111401,32,M,N
2,4.7,3575.3756,11,681000,5,0,1012252,1,1445571,37,F,N
7,6.6,10960,3,50000,2,0,584880,1,675400,34,F,Y
21,9.6,22800,18,219000,6,1,268420,0,268420,31,M,Y
5,4.7,64080,10,4043000,2,0,5952000,0,7468740,50,M,N
5,4.7,42720,10,4043000,2,0,5952000,0,7468740,50,M,N
21,9.6,22800,7,533000,3,0,1571600,0,1565408,34,M,N
21,9.6,82308,2,0,1,0,107000,0,107000,25,M,N
21,9.6,12540,7,725500,3,0,1438705,1,1354777,31,M,Y
21,9.6,57000,2,45000,1,0,72000,0,50696,28,M,N
5,4.7,21360,2,45000,1,0,72000,0,50696,28,M,Y
2,4.7,6836.4068,10,826000,3,0,1420250,1,2103528,31,M,N
21,9.6,34200,14,750000,5,0,930765,1,935571,35,M,Y
28,10.9,26634,2,0,1,0,307560,1,23160,27,M,N
14,7.8,12254,23,349500,4,0,580605,1,686111,31,M,Y
2,4.7,3273.452,23,349500,4,0,580605,1,686111,31,M,N
7,6.6,13152,3,25000,2,0,1023394,0,960334,48,F,N
21,9.6,12540,3,15000,2,0,1705165,1,1607140,28,M,N
21,9.6,70680,0,0,0,0,107000,0,101000,46,M,N
5,4.7,10680,0,0,0,0,0,0,0,33,M,Y
28,10.9,11580,1,4000,1,0,364000,1,366450,26,M,N
7,6.6,16046.536,36,345375,6,0,758483,1,579158,28,M,N
7,6.6,16046.536,36,345375,6,0,758483,1,579158,28,M,Y
21,9.6,9690,0,0,0,0,0,0,12900,22,F,Y
1,2.7,11440,0,0,0,0,0,0,0,23,F,N
1,2.7,10400,0,0,0,0,0,0,0,23,F,N
14,7.8,11140,0,0,0,0,0,0,0,43,M,Y
21,9.6,70680,0,0,0,0,1222228,1,1222229,32,F,Y
21,9.6,45600,3,951000,2,0,2772000,0,2767994,50,M,N
21,9.6,88920,10,168000,4,0,339600,0,352700,40,M,Y
14,7.8,12254,0,0,0,0,212140,0,103522,27,M,N
2,4.7,9682.9045,92,39015000,6,0,45894642,0,59123705,37,F,Y
2,4.7,2443.3384,11,135500,3,0,11400,0,345021,43,F,Y
14,7.8,86892,16,121000,3,0,411250,0,417169,33,M,N
28,10.9,28950,4,69000,3,0,591000,0,425900,33,M,N
28,10.9,23160,0,0,0,0,0,0,20489,25,M,Y
21,9.6,12540,4,10000,2,0,565666,1,462265,25,M,N
14,7.8,69625,10,510000,4,0,1781658,0,1176500,45,M,Y
21,9.6,12540,10,83000,2,0,21260,0,158270,26,M,N
21,9.6,68400,2,0,1,0,256250,0,190500,35,M,Y
28,10.9,23160,10,94000,4,0,0,0,927060,24,M,N
28,10.9,72375,10,9000,3,0,57900,0,364200,33,M,N
21,9.6,89062.5,50,61900,5,1,1518871,1,1570830,43,M,Y
14,7.8,169983.032,51,3273000,6,0,3957509,1,4023805,30,F,N
28,10.9,11580,6,94000,2,0,123612,0,123603,29,M,Y
21,9.6,71250,2,45000,2,0,117000,0,114000,43,M,Y
21,9.6,111327.84,20,74700,4,0,1379624,0,1384716,33,F,Y
28,10.9,69480,4,0,1,0,5472590,0,5421917,24,M,Y
28,10.9,34740,4,55000,2,0,176375,0,128875,32,M,Y
28,10.9,12738,3,7000,2,0,23880,0,22391,27,M,Y
2,4.7,4171.2022,11,484000,4,0,840000,1,592700,25,M,Y
14,7.8,86892,28,1212500,5,0,2308392,1,2919118,35,F,Y
14,7.8,55700,6,95000,2,0,350000,1,702650,32,M,N
14,7.8,55700,33,776950,7,1,942800,1,1467432,31,M,Y
5,4.7,12816,4,500,2,1,300000,0,300000,32,M,N
5,4.7,11748,4,500,2,1,300000,0,300000,32,M,Y
7,6.6,10960,4,500,2,1,300000,0,300000,32,M,N
7,6.6,10960,12,31300,2,0,310000,1,388950,28,M,N
21,9.6,6030.6,22,489000,3,0,1594094,1,1593091,33,M,N
21,9.6,15162,74,107200,7,0,672655,1,718063,29,M,N
7,6.6,14248,68,122800,5,1,176278,0,296037,26,M,Y
21,9.6,12540,8,11650,4,0,1150380,1,1071810,33,M,Y
7,6.6,107030.976,20,285000,2,0,2129900,0,2005450,57,M,Y
7,6.6,85625,20,285000,2,0,2129900,0,2005450,57,M,N
28,10.9,12738,8,10000,2,0,310960,0,21120,24,M,Y
5,4.7,162336,18,282000,4,0,1139432,1,1176799,31,F,Y
2,4.7,5687.666,43,5182000,3,0,15244284,1,16437211,49,M,N
7,6.6,27400,10,9500,3,0,774315,1,778146,48,M,Y
21,9.6,79800,16,47000,5,0,1617340,0,1623041,27,F,Y
28,10.9,69480,25,4849000,3,0,16630756,0,15524138,42,M,Y
21,9.6,6840,2,0,1,0,231726,0,223017,22,M,N
2,4.7,8474.58,25,586008.47,7,1,930690,0,814141,42,M,Y
2,4.7,3180.0554,25,586008.47,7,1,930690,0,814141,42,M,N
28,10.9,9264,7,338000,3,0,767964,1,768516,29,M,Y
21,9.6,57000,17,3910000,6,0,6036360,0,6046513,26,F,Y
28,10.9,72375,5,0,1,0,742720,1,1250200,53,F,N
14,7.8,55700,14,75000,2,0,2119080,0,2104864,26,M,Y
21,9.6,13794,10,63000,3,0,152855,1,189176,28,F,N
1,4.7,1367.0293,2,3000,1,0,225000,1,230929,24,F,N
21,9.6,45600,10,207200,2,0,5641000,0,5786930,42,M,N
2,4.7,1804.0763,14,68000,4,0,669592,1,669804,28,M,Y
21,9.6,22800,2,103000,1,0,910098,1,904308,32,F,N
21,9.6,57000,1,6000,1,0,0,0,169200,23,M,Y
21,9.6,71250,22,52000,5,1,13941006,0,13941511,42,M,Y
21,9.6,12540,5,32000,3,0,371140,1,574830,29,M,Y
7,6.6,167236.448,19,400200,6,0,858505,0,857151,35,M,N
14,7.8,55700,39,253500,6,1,1499750,1,1348074,33,M,Y
14,7.8,69625,2,47000,2,0,55700,0,56900,45,M,N
14,7.8,55700,18,2390000,4,1,2000000,0,2996135,25,M,Y
14,7.8,83550,7,245000,3,0,10288250,0,10352940,40,M,N
7,6.6,21920,18,651900,5,1,1050000,0,1421507,25,F,Y
28,10.9,57900,15,0,1,1,0,0,0,31,M,Y
21,9.6,15173.4,49,241500,5,0,3378853,0,3339195,40,F,N
28,10.9,11580,5,5000,2,1,0,0,256450,30,M,Y
28,10.9,12738,4,11000,2,0,410620,1,351430,25,M,N
27,10.9,11580,4,22500,3,1,903400,0,1725322,34,M,Y
2,4.7,1192.6463,4,22500,3,1,903400,0,1725322,34,M,N
28,10.9,57900,3,17000,2,0,45280,0,43660,30,M,N
21,9.6,12540,1,8000,1,0,11400,0,10150,32,M,N
28,10.9,13896,72,89250,6,1,234120,0,266308,31,M,Y
21,9.6,71250,19,1000,2,0,229000,0,215650,37,M,Y
28,10.9,5604.72,6,9000,3,0,276000,1,289460,33,M,Y
28,10.9,5095.2,6,9000,3,0,276000,1,289460,33,M,Y
1,2.7,2080,6,9000,3,0,276000,1,289460,33,M,Y
14,7.8,108788.784,5,161000,2,0,1702820,0,1390351,37,F,N
28,10.9,34740,7,331000,3,0,794500,1,881621,29,M,Y
14,7.8,12254,4,0,1,0,21403,0,23130,48,M,N
21,9.6,11400,2,0,1,0,0,0,800,37,F,N
2,4.7,4132.3697,22,2083000,3,0,2900000,0,4180660,47,M,N
2,4.7,5527.167,1,6000,1,0,614717,1,611850,22,M,Y
21,9.6,88920,13,50200,3,1,1162280,1,1559790,38,M,N
2,4.7,14001.4586,46,154000,7,0,487500,1,182600,34,M,N
21,9.6,71250,3,2000,2,0,57900,0,57900,47,F,Y
21,9.6,71250,2,4500,2,1,57900,0,57177,27,M,N
21,9.6,88920,4,0,1,0,68400,0,954513,52,M,Y
28,10.9,90324,15,214000,4,1,239980,0,240179,51,M,N
28,10.9,23160,0,0,0,0,0,0,0,33,M,N
7,6.6,1096,5,159000,3,0,412931,1,411041,25,F,N
7,6.6,1096,5,159000,3,0,412931,1,411041,25,F,Y
28,10.9,86850,6,83000,3,0,3803469,0,3852975,33,F,Y
2,4.7,3175.5378,5,15000,2,0,753000,1,766200,42,M,N
21,9.6,70680,16,426960,4,1,1844008,1,1841973,28,M,Y
2,4.7,2470.7005,0,0,0,0,142661,1,142662,27,F,N
7,6.6,85488,3,48000,2,0,182500,0,120400,36,M,N
28,10.9,46320,2,115000,2,0,432701,1,432701,40,M,Y
2,4.7,2990.3893,4,9000,2,0,480000,0,485250,36,M,Y
21,9.6,70680,21,85000,5,0,1668900,0,1580945,34,F,N
28,10.9,46320,27,93950,4,0,279740,0,254680,22,M,N
14,7.8,69068,7,0,1,0,810700,0,914641,47,M,N
7,6.6,14587.76,24,42500,4,0,595416,1,554758,32,M,Y
7,6.6,167140,46,414500,6,0,1462230,0,1742800,34,M,Y
1,2.7,158600,46,414500,6,0,1462230,0,1742800,34,M,Y
7,6.6,164400,257,6660508.47,10,1,11046846,0,11503967,48,M,N
5,4.7,160200,257,6660508.47,10,1,11046846,0,11503967,48,M,N
21,9.6,71250,4,51000,2,0,1137085,1,1204500,43,M,Y
14,7.8,108058,19,33000,5,0,1520403,1,1824805,40,M,Y
14,7.8,86892,9,0,1,0,576489,0,576046,53,M,Y
21,9.6,11400,0,0,0,0,0,0,0,48,M,Y
21,9.6,108300,6,20000,2,0,2416775,1,1883122,29,M,Y
2,4.7,26790.9936,3,20000,2,0,0,0,240800,43,M,Y
28,10.9,26634,4,0,1,0,803163,1,902465,41,M,Y
7,6.6,68500,118,18359826.07,9,1,22220221,0,23555433,33,M,N
1,2.7,52000,31,285500,6,1,879956,1,669660,26,M,Y
1,2.7,65000,31,285500,6,1,879956,1,669660,26,M,Y
1,2.7,126952.8,10,910000,2,1,1050000,1,1038430,26,M,Y
1,2.7,101562.24,10,910000,2,1,1050000,1,1038430,26,M,N
1,2.7,81250,10,910000,2,1,1050000,1,1038430,26,M,Y
21,9.6,12540,1,9000,1,0,110140,1,95590,25,M,N
7,6.6,12837.448,5,10000,2,0,624686,0,639074,38,F,N
21,9.6,22800,9,52000,4,0,87000,0,68339,23,F,N
28,10.9,46320,1,0,1,0,57000,0,56400,48,M,Y
14,7.8,69625,1,0,1,0,417000,0,414953,43,F,N
21,9.6,57000,0,0,0,0,0,0,1800,46,M,Y
7,6.6,10960,0,0,0,0,0,0,0,29,F,Y
2,4.7,4111.0097,5,3165000,2,0,3450000,0,3449210,28,M,Y
21,9.6,18240,3,2500,2,0,192800,0,197157,28,F,N
14,7.8,86892,3,2000,2,0,1538422,0,2300455,31,M,N
21,9.6,9120,8,9600,3,0,5297981,0,8162444,24,M,Y
21,9.6,24557.88,8,9600,3,0,5297981,0,8162444,24,M,Y
2,4.7,5563.9916,23,55000,4,0,870593,1,870952,26,F,Y
21,9.6,11400,0,0,0,0,0,0,0,26,M,Y
21,9.6,22800,0,0,0,0,0,0,0,28,M,N
28,10.9,72375,8,0,1,0,1208523,1,1653450,53,F,N
28,10.9,71796,2,35000,2,0,46320,0,46320,39,M,N
28,10.9,11580,0,0,0,0,0,0,0,29,M,N
21,9.6,5700,2,3000,1,0,200000,0,200000,37,F,Y
28,10.9,11580,11,25000,3,0,40003,0,28602,22,F,N
21,9.6,57000,6,0,1,0,2904000,0,2104315,50,M,Y
28,10.9,11580,0,0,0,0,200000,0,0,31,M,Y
28,10.9,176595,17,52800,5,0,2383312,0,2497182,43,M,Y
28,10.9,18528,5,23000,2,0,265200,1,266544,26,M,N
7,6.6,65760,32,752500,4,0,2505718,1,858150,41,F,Y
14,7.8,2228,7,515000,3,0,550000,0,549925,27,M,Y
14,7.8,69625,4,6000,2,0,111700,0,120300,46,M,Y
28,10.9,34740,18,1154000,3,0,281596,1,1489180,53,M,N
21,9.6,88920,73,1924000,3,0,628125,0,2375488,47,M,N
21,9.6,26220,13,68500,3,1,2117036,1,2105560,33,M,Y
21,9.6,83220,10,540500,4,0,171250,0,625350,36,F,N
21,9.6,173280,54,10673500,8,1,19119374,0,22123055,34,M,N
21,9.6,139080,54,10673500,8,1,19119374,0,22123055,34,M,N
5,4.7,7476,1,10000,1,0,645000,0,376300,22,M,Y
14,7.8,55700,16,207700,4,0,699000,0,842050,28,M,Y
7,6.6,11670.208,3,0,1,0,81510,0,70759,30,F,N
21,9.6,12540,3,7000,2,1,11400,0,9150,28,M,Y
21,9.6,71250,90,3999000,4,0,7211075,1,6711601,57,M,N
28,10.9,14011.8,3,0,1,0,1575063,1,1578667,41,M,Y
28,10.9,8188.218,3,0,1,0,1575063,1,1578667,41,M,Y
